warning_uid,run_id,warning_id,pair_id,type,risk,rank,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,true_reason,false_reason,label,reviewer_notes
4cb5e2c315cda6adb08b6be96d6ae989269471b4467bf3e2f99401e4288d261b,arm64,W-000022,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,16,10.0,VM_MIXEDMAP,,,,,,,,,,
c3eaed4edacb272023bc5ca9322df10217197a7e6f55f7fb24560e6ad737660f,arm64,W-000023,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,17,10.0,VM_NOHUGEPAGE,,,,,,,,,,
956127603fe803df97abce7563fb80e2a5a17ae8b207c8e43e1d3127d613d9ff,arm64,W-000024,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,18,10.0,VM_NORESERVE,,,,,,,,,,
4e271bc431ecab71d4fbd0e712d17d3935c788b0a02b4985d7df1175afc50ab0,arm64,W-000025,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,19,10.0,VM_PFNMAP,,,,,,,,,,
fdf255975dd48239c25db924b66707d8566d1fa18dfd03c00e1a17f38fe36799,arm64,W-000026,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,20,10.0,VM_READ,,,,,,,,,,
f0be8be1349677d840bff9cc8d029c374347da0944523f23be515484a25a1ae6,arm64,W-000027,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,21,10.0,VM_SHARED,,,,,,,,,,
abb75956e0c9799dcc3d1246e4ad53a6abd7b882bb9ee45b07ff0270cb185963,arm64,W-000028,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,22,10.0,VM_SOFTDIRTY,,,,,,,,,,
f366e463f0eb7d4620253835d817a3385bd22d2d23c01805158b9fb457301bf1,arm64,W-000029,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,23,10.0,VM_SYNC,,,,,,,,,,
9ffc337e919a59bd95320a00d222ff6b15a42a1ce6765fb4699ba056566f0470,arm64,W-000030,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,24,10.0,VM_WIPEONFORK,,,,,,,,,,
9dc4e6cb4dc78360747428052724f8f59ae964721b450a6c46e165b2ebeaacdd,arm64,W-000031,arm64-p006-v6.18-to-v6.19,MacroConstDrift,Medium,25,10.0,VM_WRITE,,,,,,,,,,
5fac4d860647c6656d46e2bc3bd85c107d1bef6f082cdd989c4355561a7165fd,arm64,W-000006,arm64-p006-v6.18-to-v6.19,FieldDrift,Medium,26,9.0,request,,,,,,,,,,
85020880ec437ebd929e0fce89b8b71b4cea0fd971b30a81ffd7036364a582fc,arm64,W-000005,arm64-p006-v6.18-to-v6.19,FieldDrift,Low,27,6.0,queue_limits,,,,,,,,,,
7f5bf09e0e166267d2a6f7b30186608ab2b8946a715cc4b1c482bbf600919b60,arm64,W-000003,arm64-p006-v6.18-to-v6.19,SignatureDrift,Low,28,-1.0,pwmchip_release,,,,,,,,,,
88d0f8afabde2daca05684c8fdca03a2607b0f5432e92148284ac4c57902e9bc,arm64,W-000004,arm64-p006-v6.18-to-v6.19,SignatureDrift,Low,29,-1.0,pwmchip_remove,,,,,,,,,,
e5b104b4166d2efd932eab65f047825f89cf2e20450a9810404a2cd98912ed4c,arm64,W-000001,arm64-p006-v6.18-to-v6.19,SignatureDrift,Low,30,-4.0,pwmchip_alloc,,,,,,,,,,
6446a8413903e6fdfc687bec123ed9cc4c5d179ed7520e48a3828b52f995fdb6,arm64,W-000002,arm64-p006-v6.18-to-v6.19,SignatureDrift,Low,31,-4.0,pwmchip_put,,,,,,,,,,
