warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000789,SignatureDrift,High,11.6,usb_string,,,,,,,,
W-000872,FieldDrift,High,11.6,task_struct,,,,,,,,
W-000313,SignatureDrift,High,11.4,i2c_put_adapter,,,,,,,,
W-000317,SignatureDrift,High,11.4,i2c_register_driver,,,,,,,,
W-000396,SignatureDrift,High,11.4,irq_domain_free_irqs,,,,,,,,
W-000504,SignatureDrift,High,11.4,mempool_free,,,,,,,,
W-000641,SignatureDrift,High,11.4,reserved,,,,,,,,
W-000676,SignatureDrift,High,11.4,udelay,,,,,,,,
W-000746,SignatureDrift,High,11.4,usb_get_dev,,,,,,,,
W-000748,SignatureDrift,High,11.4,usb_get_intf,,,,,,,,
W-000773,SignatureDrift,High,11.4,usb_register_driver,,,,,,,,
W-000108,SignatureDrift,High,11.2,cgroup_free,,,,,,,,
W-000235,SignatureDrift,High,11.2,gpio_device_get,,,,,,,,
W-000286,SignatureDrift,High,11.2,i2c_acpi_new_device_by_fwnode,,,,,,,,
W-000434,SignatureDrift,High,11.2,irq_matrix_alloc,,,,,,,,
W-000446,SignatureDrift,High,11.2,irq_matrix_reserve,,,,,,,,
W-000458,SignatureDrift,High,11.2,irq_set_chip,,,,,,,,
W-000673,SignatureDrift,High,11.2,truncate_inode_pages,,,,,,,,
W-000701,SignatureDrift,High,11.2,usb_autopm_get_interface,,,,,,,,
W-000704,SignatureDrift,High,11.2,usb_autopm_put_interface,,,,,,,,
W-000714,SignatureDrift,High,11.2,usb_control_msg,,,,,,,,
W-000829,FieldDrift,High,11.2,config_item_type,,,,,,,,
W-001236,SignatureDrift,High,11.2,truncate_inode_pages,,,,,,,,
W-000004,SignatureDrift,High,11.0,__bpf_dynptr_data,,,,,,,,
W-000077,SignatureDrift,High,11.0,bpf_insn_array_adjust,,,,,,,,
W-000147,SignatureDrift,High,11.0,device_links_read_lock,,,,,,,,
W-000164,SignatureDrift,High,11.0,devm_pinctrl_register,,,,,,,,
W-000223,SignatureDrift,High,11.0,generic_handle_domain_irq,,,,,,,,
W-000226,SignatureDrift,High,11.0,generic_handle_irq,,,,,,,,
W-000231,SignatureDrift,High,11.0,genphy_c45_oatc14_get_sqi,,,,,,,,
W-000283,SignatureDrift,High,11.0,i2c_acpi_find_adapter_by_handle,,,,,,,,
W-000295,SignatureDrift,High,11.0,i2c_find_adapter_by_fwnode,,,,,,,,
W-000296,SignatureDrift,High,11.0,i2c_find_device_by_fwnode,,,,,,,,
W-000301,SignatureDrift,High,11.0,i2c_get_adapter_by_fwnode,,,,,,,,
W-000323,SignatureDrift,High,11.0,i2c_smbus_read_byte,,,,,,,,
W-000325,SignatureDrift,High,11.0,i2c_smbus_read_i2c_block_data,,,,,,,,
W-000329,SignatureDrift,High,11.0,i2c_smbus_write_byte,,,,,,,,
W-000334,SignatureDrift,High,11.0,i2c_transfer,,,,,,,,
W-000341,SignatureDrift,High,11.0,init_srcu_struct_fast,,,,,,,,
W-000358,SignatureDrift,High,11.0,irq_cfg,,,,,,,,
W-000389,SignatureDrift,High,11.0,irq_domain_associate,,,,,,,,
W-000437,SignatureDrift,High,11.0,irq_matrix_assign,,,,,,,,
W-000464,SignatureDrift,High,11.0,irq_set_msi_desc,,,,,,,,
W-000500,SignatureDrift,High,11.0,mempool_create,,,,,,,,
W-000511,SignatureDrift,High,11.0,mm_get_unmapped_area,,,,,,,,
W-000550,SignatureDrift,High,11.0,pagetable_free_kernel,,,,,,,,
W-000554,SignatureDrift,High,11.0,pci_get_device_reverse,,,,,,,,
W-000570,SignatureDrift,High,11.0,pinconf_generic_dt_node_to_map,,,,,,,,
W-000573,SignatureDrift,High,11.0,pinctrl_add_gpio_range,,,,,,,,
W-000582,SignatureDrift,High,11.0,pinctrl_register,,,,,,,,
W-000619,SignatureDrift,High,11.0,proc_dointvec_ms_jiffies,,,,,,,,
W-000659,SignatureDrift,High,11.0,simple_offset_rename,,,,,,,,
W-000662,SignatureDrift,High,11.0,software_node_notify,,,,,,,,
W-000720,SignatureDrift,High,11.0,usb_deregister_dev,,,,,,,,
W-000736,SignatureDrift,High,11.0,usb_find_common_endpoints,,,,,,,,
W-000771,SignatureDrift,High,11.0,usb_register_dev,,,,,,,,
W-000802,SignatureDrift,High,11.0,vector,,,,,,,,
W-000804,SignatureDrift,High,11.0,vfs_create,,,,,,,,
W-000854,FieldDrift,High,11.0,queue_limits,,,,,,,,
W-000838,FieldDrift,High,10.6,drm_mode_config,,,,,,,,
W-000826,FieldDrift,High,10.4,cdev,,,,,,,,
W-000861,FieldDrift,High,10.2,rseq,,,,,,,,
W-000832,FieldDrift,High,10.0,device_driver,,,,,,,,
W-000863,FieldDrift,High,10.0,sockaddr,,,,,,,,
W-000862,FieldDrift,Medium,9.8,sched_domain,,,,,,,,
W-000825,FieldDrift,Medium,9.2,bug_entry,,,,,,,,
W-000871,FieldDrift,Medium,9.2,taint_flag,,,,,,,,
W-000849,FieldDrift,Medium,9.0,mm_struct__bindgen_ty_1,,,,,,,,
W-000820,FieldDrift,Medium,8.8,attribute_group,,,,,,,,
W-000823,FieldDrift,Medium,8.8,bpf_ksym,,,,,,,,
W-000824,FieldDrift,Medium,8.8,bpf_prog_aux,,,,,,,,
W-000828,FieldDrift,Medium,8.8,cgroup_root,,,,,,,,
W-000830,FieldDrift,Medium,8.8,dev_pagemap_ops,,,,,,,,
W-000831,FieldDrift,Medium,8.8,dev_pm_info,,,,,,,,
W-000833,FieldDrift,Medium,8.8,device_private,,,,,,,,
W-000834,FieldDrift,Medium,8.8,dir_context,,,,,,,,
W-000835,FieldDrift,Medium,8.8,driver_private,,,,,,,,
W-000839,FieldDrift,Medium,8.8,drm_printer,,,,,,,,
W-001129,MacroConstDrift,Medium,9.0,VM_MIXEDMAP,,,,,,,,
W-001153,MacroConstDrift,Medium,8.8,__WARN,,,,,,,,
W-000890,MacroConstDrift,Medium,8.6,XA_FLAGS_ALLOC,,,,,,,,
W-001118,MacroConstDrift,Medium,8.6,VM_HUGETLB,,,,,,,,
W-001119,MacroConstDrift,Medium,8.4,VM_IO,,,,,,,,
W-001128,MacroConstDrift,Medium,8.4,VM_MERGEABLE,,,,,,,,
W-000889,MacroConstDrift,Medium,8.2,VM_MAYSHARE,,,,,,,,
W-001109,MacroConstDrift,Medium,8.2,VM_ACCOUNT,,,,,,,,
W-001110,MacroConstDrift,Medium,8.2,VM_ARCH_1,,,,,,,,
W-001112,MacroConstDrift,Medium,8.2,VM_DONTCOPY,,,,,,,,
W-001113,MacroConstDrift,Medium,8.2,VM_DONTDUMP,,,,,,,,
W-001114,MacroConstDrift,Medium,8.2,VM_DONTEXPAND,,,,,,,,
W-001115,MacroConstDrift,Medium,8.2,VM_EXEC,,,,,,,,
W-001117,MacroConstDrift,Medium,8.2,VM_HUGEPAGE,,,,,,,,
W-001121,MacroConstDrift,Medium,8.2,VM_LOCKONFAULT,,,,,,,,
W-001123,MacroConstDrift,Medium,8.2,VM_MAYEXEC,,,,,,,,
W-001125,MacroConstDrift,Medium,8.2,VM_MAYREAD,,,,,,,,
W-001126,MacroConstDrift,Medium,8.2,VM_MAYSHARE,,,,,,,,
W-001127,MacroConstDrift,Medium,8.2,VM_MAYWRITE,,,,,,,,
W-001130,MacroConstDrift,Medium,8.2,VM_NOHUGEPAGE,,,,,,,,
W-001228,SignatureDrift,High,11.0,sha256_finup_2x,,,,,,,,
W-001233,SignatureDrift,High,11.0,simple_offset_rename,,,,,,,,
W-001242,SignatureDrift,High,11.0,vfs_create,,,,,,,,
W-000001,SignatureDrift,High,10.8,__SCT__WARN_trap,,,,,,,,
W-000002,SignatureDrift,High,10.8,__WARN_trap,,,,,,,,
W-000003,SignatureDrift,High,10.8,__bitmap_weighted_or,,,,,,,,
W-000005,SignatureDrift,High,10.8,__bpf_dynptr_data_rw,,,,,,,,
W-000006,SignatureDrift,High,10.8,__bpf_dynptr_size,,,,,,,,
W-000007,SignatureDrift,High,10.8,__bpf_dynptr_write,,,,,,,,
W-000008,SignatureDrift,High,10.8,__compat_vma_mmap,,,,,,,,
W-000010,SignatureDrift,High,10.8,__devm_irq_alloc_descs,,,,,,,,
W-000022,SignatureDrift,High,10.8,__filemap_get_folio,,,,,,,,
W-000023,SignatureDrift,High,10.8,__filemap_get_folio_mpol,,,,,,,,
W-000024,SignatureDrift,High,10.8,__i2c_smbus_xfer,,,,,,,,
W-000025,SignatureDrift,High,10.8,__i2c_transfer,,,,,,,,
W-000026,SignatureDrift,High,10.8,__ipi_send_mask,,,,,,,,
W-000027,SignatureDrift,High,10.8,__ipi_send_single,,,,,,,,
W-000028,SignatureDrift,High,10.8,__irq_alloc_descs,,,,,,,,
W-000029,SignatureDrift,High,10.8,__irq_alloc_domain_generic_chips,,,,,,,,
W-000030,SignatureDrift,High,10.8,__irq_domain_alloc_fwnode,,,,,,,,
