warning_id,type,risk,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label,reviewer_notes
W-000040,SignatureDrift,High,10.8,retbleed_untrain_ret,FALSE_POSITIVE,retbleed_untrain_ret: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"retbleed_untrain_ret: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,retbleed_untrain_ret: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000042,SignatureDrift,High,10.8,smp_kick_mwait_play_dead,FALSE_POSITIVE,smp_kick_mwait_play_dead: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"smp_kick_mwait_play_dead: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,smp_kick_mwait_play_dead: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000043,SignatureDrift,High,10.8,smp_park_other_cpus_in_init,FALSE_POSITIVE,smp_park_other_cpus_in_init: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"smp_park_other_cpus_in_init: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,smp_park_other_cpus_in_init: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000044,SignatureDrift,High,10.8,srso_alias_return_thunk,FALSE_POSITIVE,srso_alias_return_thunk: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"srso_alias_return_thunk: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,srso_alias_return_thunk: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000045,SignatureDrift,High,10.8,srso_alias_untrain_ret,FALSE_POSITIVE,srso_alias_untrain_ret: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"srso_alias_untrain_ret: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,srso_alias_untrain_ret: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000046,SignatureDrift,High,10.8,srso_return_thunk,FALSE_POSITIVE,srso_return_thunk: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"srso_return_thunk: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,srso_return_thunk: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000047,SignatureDrift,High,10.8,srso_untrain_ret,FALSE_POSITIVE,srso_untrain_ret: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"srso_untrain_ret: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,srso_untrain_ret: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000048,SignatureDrift,High,10.8,strreplace,BENIGN_DRIFT,"strreplace: concrete old/new signature data shows parameter list/declaration changed; Rust exposure is RustBindingFunction, with no oracle evidence.",BENIGN_DRIFT,"strreplace: signature drift is supported, but the artifact shows only binding-level/no call-site dependence.",BENIGN_DRIFT,"strreplace: real signature drift is harmless for Rust in this artifact; no safe API, unsafe wrapper, build log, or wrapper fix is shown.",,
W-000051,SignatureDrift,High,10.8,task_can_attach,BENIGN_DRIFT,"task_can_attach: concrete old/new signature data shows parameter list/declaration changed; Rust exposure is RustBindingFunction, with no oracle evidence.",BENIGN_DRIFT,"task_can_attach: signature drift is supported, but the artifact shows only binding-level/no call-site dependence.",BENIGN_DRIFT,"task_can_attach: real signature drift is harmless for Rust in this artifact; no safe API, unsafe wrapper, build log, or wrapper fix is shown.",,
W-000052,SignatureDrift,High,10.8,time_init,FALSE_POSITIVE,time_init: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"time_init: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,time_init: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000055,SignatureDrift,High,10.8,vma_iter_dump_tree,FALSE_POSITIVE,vma_iter_dump_tree: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"vma_iter_dump_tree: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,vma_iter_dump_tree: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000056,SignatureDrift,High,10.8,warn_slowpath_fmt,FALSE_POSITIVE,warn_slowpath_fmt: C evidence is only extraction-level absent/added; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"warn_slowpath_fmt: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,warn_slowpath_fmt: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000074,SignatureDrift,High,10.8,task_can_attach,BENIGN_DRIFT,"task_can_attach: concrete old/new signature data shows parameter list/declaration changed; Rust exposure is RustBindingFunction, with no oracle evidence.",BENIGN_DRIFT,"task_can_attach: signature drift is supported, but the artifact shows only binding-level/no call-site dependence.",BENIGN_DRIFT,"task_can_attach: real signature drift is harmless for Rust in this artifact; no safe API, unsafe wrapper, build log, or wrapper fix is shown.",,
W-000075,SignatureDrift,High,10.8,wait_task_inactive,BENIGN_DRIFT,"wait_task_inactive: concrete old/new signature data shows parameters and return declaration changed; Rust exposure is RustBindingFunction, with no oracle evidence.",BENIGN_DRIFT,"wait_task_inactive: signature drift is supported, but the artifact shows only binding-level/no call-site dependence.",BENIGN_DRIFT,"wait_task_inactive: real signature drift is harmless for Rust in this artifact; no safe API, unsafe wrapper, build log, or wrapper fix is shown.",,
W-000062,FieldDrift,High,10.4,task_struct,BENIGN_DRIFT,"task_struct: concrete old/new field data shows added __bindgen_padding_2; removed backing_dev_info; Rust exposure is RustBindingStruct, RustLifetimeFact, RustSafetyComment, RustUnsafeCall, with no oracle evidence.",BENIGN_DRIFT,"task_struct: field drift is supported, but no Rust code is shown to depend on the changed member/layout.",BENIGN_DRIFT,task_struct: real C/binding drift is present but harmless under the local evidence; no TRUE oracle or stale Rust contract is shown.,,
W-000005,SignatureDrift,Medium,9.6,apply_ibt_endbr,FALSE_POSITIVE,apply_ibt_endbr: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"apply_ibt_endbr: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,apply_ibt_endbr: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000007,SignatureDrift,Medium,9.6,arch_report_meminfo,FALSE_POSITIVE,arch_report_meminfo: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"arch_report_meminfo: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,arch_report_meminfo: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000008,SignatureDrift,Medium,9.6,calibrate_delay_is_known,FALSE_POSITIVE,calibrate_delay_is_known: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"calibrate_delay_is_known: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,calibrate_delay_is_known: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000009,SignatureDrift,Medium,9.6,check_tsc_sync_source,FALSE_POSITIVE,check_tsc_sync_source: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"check_tsc_sync_source: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,check_tsc_sync_source: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000010,SignatureDrift,Medium,9.6,clear_zone_contiguous,FALSE_POSITIVE,clear_zone_contiguous: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"clear_zone_contiguous: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,clear_zone_contiguous: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000011,SignatureDrift,Medium,9.6,common_cpu_die,FALSE_POSITIVE,common_cpu_die: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"common_cpu_die: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,common_cpu_die: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000012,SignatureDrift,Medium,9.6,cond_wakeup_cpu0,FALSE_POSITIVE,cond_wakeup_cpu0: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"cond_wakeup_cpu0: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,cond_wakeup_cpu0: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000014,SignatureDrift,Medium,9.6,cpu_init_secondary,FALSE_POSITIVE,cpu_init_secondary: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"cpu_init_secondary: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,cpu_init_secondary: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000021,SignatureDrift,Medium,9.6,is_callthunk,FALSE_POSITIVE,is_callthunk: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"is_callthunk: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,is_callthunk: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000022,SignatureDrift,Medium,9.6,lowmem_reserve_ratio_sysctl_handler,FALSE_POSITIVE,lowmem_reserve_ratio_sysctl_handler: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"lowmem_reserve_ratio_sysctl_handler: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,lowmem_reserve_ratio_sysctl_handler: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000027,SignatureDrift,Medium,9.6,mem_encrypt_init,FALSE_POSITIVE,mem_encrypt_init: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"mem_encrypt_init: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,mem_encrypt_init: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000028,SignatureDrift,Medium,9.6,min_free_kbytes_sysctl_handler,FALSE_POSITIVE,min_free_kbytes_sysctl_handler: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"min_free_kbytes_sysctl_handler: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,min_free_kbytes_sysctl_handler: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000029,SignatureDrift,Medium,9.6,native_cpu_die,FALSE_POSITIVE,native_cpu_die: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"native_cpu_die: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,native_cpu_die: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000030,SignatureDrift,Medium,9.6,native_cpu_up,FALSE_POSITIVE,native_cpu_up: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"native_cpu_up: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,native_cpu_up: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000032,SignatureDrift,Medium,9.6,numa_zonelist_order_handler,FALSE_POSITIVE,numa_zonelist_order_handler: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"numa_zonelist_order_handler: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,numa_zonelist_order_handler: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000033,SignatureDrift,Medium,9.6,percpu_pagelist_high_fraction_sysctl_handler,FALSE_POSITIVE,percpu_pagelist_high_fraction_sysctl_handler: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"percpu_pagelist_high_fraction_sysctl_handler: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,percpu_pagelist_high_fraction_sysctl_handler: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000035,SignatureDrift,Medium,9.6,pm_restore_gfp_mask,FALSE_POSITIVE,pm_restore_gfp_mask: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"pm_restore_gfp_mask: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,pm_restore_gfp_mask: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000036,SignatureDrift,Medium,9.6,pm_restrict_gfp_mask,FALSE_POSITIVE,pm_restrict_gfp_mask: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"pm_restrict_gfp_mask: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,pm_restrict_gfp_mask: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000037,SignatureDrift,Medium,9.6,pm_suspended_storage,FALSE_POSITIVE,pm_suspended_storage: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"pm_suspended_storage: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,pm_suspended_storage: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000041,SignatureDrift,Medium,9.6,set_zone_contiguous,FALSE_POSITIVE,set_zone_contiguous: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"set_zone_contiguous: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,set_zone_contiguous: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000049,SignatureDrift,Medium,9.6,sysctl_min_slab_ratio_sysctl_handler,FALSE_POSITIVE,sysctl_min_slab_ratio_sysctl_handler: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"sysctl_min_slab_ratio_sysctl_handler: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,sysctl_min_slab_ratio_sysctl_handler: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000050,SignatureDrift,Medium,9.6,sysctl_min_unmapped_ratio_sysctl_handler,FALSE_POSITIVE,sysctl_min_unmapped_ratio_sysctl_handler: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"sysctl_min_unmapped_ratio_sysctl_handler: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,sysctl_min_unmapped_ratio_sysctl_handler: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000053,SignatureDrift,Medium,9.6,topology_is_primary_thread,FALSE_POSITIVE,topology_is_primary_thread: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"topology_is_primary_thread: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,topology_is_primary_thread: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000054,SignatureDrift,Medium,9.6,topology_phys_to_logical_die,FALSE_POSITIVE,topology_phys_to_logical_die: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"topology_phys_to_logical_die: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,topology_phys_to_logical_die: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000057,SignatureDrift,Medium,9.6,watermark_scale_factor_sysctl_handler,FALSE_POSITIVE,watermark_scale_factor_sysctl_handler: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"watermark_scale_factor_sysctl_handler: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,watermark_scale_factor_sysctl_handler: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000058,SignatureDrift,Medium,9.6,zen_untrain_ret,FALSE_POSITIVE,zen_untrain_ret: C evidence is only extraction-level present/removed; no concrete source diff or signature text is provided.,FALSE_POSITIVE,"zen_untrain_ret: presence/absence alone is insufficient, and no build or wrapper-fix oracle appears locally.",FALSE_POSITIVE,zen_untrain_ret: absent/present extraction without concrete old/new source proof is treated as unsupported.,,
W-000063,FieldDrift,Medium,9.2,tracepoint,BENIGN_DRIFT,"tracepoint: concrete old/new field data shows added probestub; Rust exposure is RustBindingConst, RustBindingStruct, with no oracle evidence.",BENIGN_DRIFT,"tracepoint: field drift is supported, but no Rust code is shown to depend on the changed member/layout.",BENIGN_DRIFT,tracepoint: real C/binding drift is present but harmless under the local evidence; no TRUE oracle or stale Rust contract is shown.,,
W-000059,FieldDrift,Medium,9.0,mm_struct__bindgen_ty_1,BENIGN_DRIFT,"mm_struct__bindgen_ty_1: concrete old/new field data shows added __bindgen_anon_1; removed mm_count; Rust exposure is RustBindingStruct, with no oracle evidence.",BENIGN_DRIFT,"mm_struct__bindgen_ty_1: field drift is supported, but no Rust code is shown to depend on the changed member/layout.",BENIGN_DRIFT,mm_struct__bindgen_ty_1: real C/binding drift is present but harmless under the local evidence; no TRUE oracle or stale Rust contract is shown.,,
W-000061,FieldDrift,Medium,8.8,smp_ops,BENIGN_DRIFT,"smp_ops: concrete old/new field data shows added cleanup_dead_cpu, poll_sync_state, kick_ap_alive; removed cpu_up; Rust exposure is RustBindingStruct, with no oracle evidence.",BENIGN_DRIFT,"smp_ops: field drift is supported, but no Rust code is shown to depend on the changed member/layout.",BENIGN_DRIFT,smp_ops: real C/binding drift is present but harmless under the local evidence; no TRUE oracle or stale Rust contract is shown.,,
W-000064,FieldDrift,Medium,8.8,x86_cpuinit_ops,BENIGN_DRIFT,"x86_cpuinit_ops: concrete old/new field data shows added parallel_bringup; Rust exposure is RustBindingStruct, with no oracle evidence.",BENIGN_DRIFT,"x86_cpuinit_ops: field drift is supported, but no Rust code is shown to depend on the changed member/layout.",BENIGN_DRIFT,x86_cpuinit_ops: real C/binding drift is present but harmless under the local evidence; no TRUE oracle or stale Rust contract is shown.,,
W-000065,MacroConstDrift,Medium,7.8,ASM_NOP_MAX,BENIGN_DRIFT,ASM_NOP_MAX: macro value changed from '8' to '11'; Rust exposure is RustBindingConst only.,BENIGN_DRIFT,"ASM_NOP_MAX: constant drift is real, but no Rust consumer, safe API dependence, build log, or wrapper fix is shown.",BENIGN_DRIFT,ASM_NOP_MAX: generated constant drift is harmless in the local artifact because there is no non-binding Rust use evidence.,,
W-000066,MacroConstDrift,Medium,7.8,CONFIG_RUSTC_VERSION_TEXT,BENIGN_DRIFT,"CONFIG_RUSTC_VERSION_TEXT: macro value changed from 'b""rustc 1.62.0 (a8314ef7d 2022-06-27)\\0""' to 'b""rustc 1.68.2 (9eb3afe9e 2023-03-27)\\0""'; Rust exposure is RustBindingConst only.",BENIGN_DRIFT,"CONFIG_RUSTC_VERSION_TEXT: constant drift is real, but no Rust consumer, safe API dependence, build log, or wrapper fix is shown.",BENIGN_DRIFT,CONFIG_RUSTC_VERSION_TEXT: generated constant drift is harmless in the local artifact because there is no non-binding Rust use evidence.,,
