warning_uid,run_id,warning_id,pair_id,type,risk,rank,score,symbol,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,true_reason,false_reason,label,reviewer_notes
e91726cae059dad53ebaee72ecabdfbbf564731bf49c6db2eb565b9cec44f99e,arm64,W-000005,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,11,-8.0,atomic64_add_negative_acquire,,,,,,,,,,
026aee4a98de05ac4e5425b466feb3af1acd15a8e7dba9af4303d52aa31d227c,arm64,W-000006,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,12,-8.0,atomic64_add_negative_relaxed,,,,,,,,,,
123df3b6351eea5240267f1d372d479942a8bf74a093357f6052ef2e85dcebe9,arm64,W-000007,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,13,-8.0,atomic64_add_negative_release,,,,,,,,,,
d782abd073490378260ff0f2140f49405ed80c5aba95654e9a85f1259af8d709,arm64,W-000008,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,14,-8.0,atomic64_add_return,,,,,,,,,,
8a25c05450476ca47a47768a1eead666b290ab3d984671148d5b346f276fbb68,arm64,W-000009,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,15,-8.0,atomic64_add_return_acquire,,,,,,,,,,
e22d1d52fea74a2f450629fc26b6dde65201c37465580aa74852a9448727b66f,arm64,W-000010,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,16,-8.0,atomic64_add_return_relaxed,,,,,,,,,,
a366a3cb37057effd9a171abbef1cb13d208bce4e275507e69a01fcfcbd686e1,arm64,W-000011,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,17,-8.0,atomic64_add_return_release,,,,,,,,,,
6135c2c654412f617d346f25751109280d3ef978599bc9bfb42119565c18a902,arm64,W-000012,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,18,-8.0,atomic64_add_unless,,,,,,,,,,
53d6432c4a38db7387d63ecef868cb877a87a5d0bedabbabc99b12eb137355cf,arm64,W-000013,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,19,-8.0,atomic64_and,,,,,,,,,,
56d7f84a44955c4f93ed7208c9c34745bf704ac1c31371e94620dc81fe8cd6e9,arm64,W-000014,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,20,-8.0,atomic64_andnot,,,,,,,,,,
4a5d2f5a1b02b4ebfda2de69a08315dc11b0f5e13161ccd0436c0d6f70d337e6,arm64,W-000015,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,21,-8.0,atomic64_cmpxchg,,,,,,,,,,
4944b4c4d623d002c6cff3e7b7b84fdaa2d9540ba485daf31ab986c5331ec37f,arm64,W-000016,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,22,-8.0,atomic64_cmpxchg_acquire,,,,,,,,,,
6acf138bb3016bda37401c0c71e3097de10e5dda34384ac61aa139eaaddcb970,arm64,W-000017,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,23,-8.0,atomic64_cmpxchg_relaxed,,,,,,,,,,
470bfd61b9fee215dd12b2ff781ca4d71fcadd7d7a3faa8001734ce34eb95c99,arm64,W-000018,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,24,-8.0,atomic64_cmpxchg_release,,,,,,,,,,
64f057be5bcd9b689fe179ef51ff534d98afdc047fdf9e8b84cf9b27e0487c68,arm64,W-000019,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,25,-8.0,atomic64_dec,,,,,,,,,,
f1118c04d3dad98e3dec7be47e2b09ec9e26391cc9ef5878418ae714e4f138d8,arm64,W-000020,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,26,-8.0,atomic64_dec_and_test,,,,,,,,,,
15859767cb4c135d24c995603dd275a77625b7604c8b2995dd1345565d0fac21,arm64,W-000021,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,27,-8.0,atomic64_dec_if_positive,,,,,,,,,,
6ec01d179f4ca648d2c504510d47a3b92e5a9e579a311324fbdb06804a0089da,arm64,W-000022,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,28,-8.0,atomic64_dec_return,,,,,,,,,,
23655502d105481a39d0d2e816720a04d82829cdf1d2f969e6350c813b0b2bd8,arm64,W-000023,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,29,-8.0,atomic64_dec_return_acquire,,,,,,,,,,
f7af1ec0efc4b4d557cd78e47ffffbce77113446c47a6c10836423c13b9742c7,arm64,W-000024,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,30,-8.0,atomic64_dec_return_relaxed,,,,,,,,,,
1e0c743d928216e5daa33ad462f34985fa2177ab97e99343cd360d4ba48c6b44,arm64,W-000025,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,31,-8.0,atomic64_dec_return_release,,,,,,,,,,
bc37691fd4135040dc14f54bcf4bc490b71d9d4a0512f0733b76ffa02516b150,arm64,W-000026,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,32,-8.0,atomic64_dec_unless_positive,,,,,,,,,,
b9b6772e01ae9000814f5fbc1788f921aeaad351146967b0375ab83d6b11ae2f,arm64,W-000027,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,33,-8.0,atomic64_fetch_add,,,,,,,,,,
acd1a41ceb8004bd1eb2016ab589851dce5caaeb4b6da0f49e8b118c10d02fe5,arm64,W-000028,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,34,-8.0,atomic64_fetch_add_acquire,,,,,,,,,,
6126e62c38e37792250ef8f9ba176818c9fc1544cb97b785abc60134436a2e38,arm64,W-000029,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,35,-8.0,atomic64_fetch_add_relaxed,,,,,,,,,,
96255c7e881656c465f1f5192cc441d99cb1889a720ed0f5a72421a659ced9c0,arm64,W-000030,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,36,-8.0,atomic64_fetch_add_release,,,,,,,,,,
0cd8f8d6eefabcae8dc802695b9c45948ec2769e2e6ccbbb20cdd238c880b7c9,arm64,W-000031,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,37,-8.0,atomic64_fetch_add_unless,,,,,,,,,,
2d85743e08531f1cd51e386ac7ca9a050f1d9f9a7bad1b5df0d0d4bf39ca7c6e,arm64,W-000032,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,38,-8.0,atomic64_fetch_and,,,,,,,,,,
88f3716651ce18e507356f08b417a4a68c55e864ebf1ad8df7b090bec0a11164,arm64,W-000033,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,39,-8.0,atomic64_fetch_and_acquire,,,,,,,,,,
a105ce00e0ab2e07983e1420031a49de79f216ed828fa001e7d2fa657a2c6059,arm64,W-000034,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,40,-8.0,atomic64_fetch_and_relaxed,,,,,,,,,,
03c86139463588655d5f94e9fc2184c4a191e1c215224510cd547cc9dd2a3822,arm64,W-000035,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,41,-8.0,atomic64_fetch_and_release,,,,,,,,,,
c56e59655f7b15bd56b9f04fda38d6d389d20eb26579ffdfa99b6cc9f1ef6fb4,arm64,W-000036,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,42,-8.0,atomic64_fetch_andnot,,,,,,,,,,
29c7824ead8c7a101a2ea4154c75c2508290c2f2689e988929baaf9f98850597,arm64,W-000037,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,43,-8.0,atomic64_fetch_andnot_acquire,,,,,,,,,,
c75eaea209c4d17f54049cbeb61814e8f2753b02be7c792b9c8e4c3837abc377,arm64,W-000038,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,44,-8.0,atomic64_fetch_andnot_relaxed,,,,,,,,,,
6d9ecc65852f474bcf7638c01d1f2ac9db7490339815a173954bf22775ac7371,arm64,W-000039,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,45,-8.0,atomic64_fetch_andnot_release,,,,,,,,,,
666d42d0945c47da6f1b76bdddd8a5f77bafbf54bdf0cd3330aeefafbc58def9,arm64,W-000040,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,46,-8.0,atomic64_fetch_dec,,,,,,,,,,
b840df694504fae462613fdcff8eaa112802908cd706d6e928ab3a23ae3e5d17,arm64,W-000041,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,47,-8.0,atomic64_fetch_dec_acquire,,,,,,,,,,
17c703a25e8258e054c97bc5f05b4a9f41d422341ac3340c7bd02bb06bb26348,arm64,W-000042,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,48,-8.0,atomic64_fetch_dec_relaxed,,,,,,,,,,
0e42d5a6c61ea349a7521f6a17e2dd93d33c1cb7a761cd5c56193646dc977a45,arm64,W-000043,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,49,-8.0,atomic64_fetch_dec_release,,,,,,,,,,
fc74923dec943a1ee012848e892bafcee80cad75dd2081b43943e08b0bcc8cee,arm64,W-000044,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,50,-8.0,atomic64_fetch_inc,,,,,,,,,,
d35e13f078ba378d4d202da4308c0da7d28ab8890346bc782fb3d99420aba69d,arm64,W-000045,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,51,-8.0,atomic64_fetch_inc_acquire,,,,,,,,,,
0391eb4022cfcc0e97f644589f39b518428167792df623460fd5417a59f485a2,arm64,W-000046,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,52,-8.0,atomic64_fetch_inc_relaxed,,,,,,,,,,
12ef297576ecabc0697494612f3586c9c1ef821e6d83a4353d14155b19bd6b88,arm64,W-000047,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,53,-8.0,atomic64_fetch_inc_release,,,,,,,,,,
361fb265c7c0b367b71bf024c3e41e7182609332826c2681991863ed8efa7efe,arm64,W-000048,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,54,-8.0,atomic64_fetch_or,,,,,,,,,,
62b3a850952d8c289999b6a5ce884362e7df7badbcbc6493ffbe8344ec92abbf,arm64,W-000049,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,55,-8.0,atomic64_fetch_or_acquire,,,,,,,,,,
57f872f93add95db9895085f1a5722642fd2389eef3c4940f780db1f13e460e0,arm64,W-000050,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,56,-8.0,atomic64_fetch_or_relaxed,,,,,,,,,,
fa35b228bd80aec2420a6d6d4dc19a3b0745a472774ddb7c801329c13c57eefd,arm64,W-000051,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,57,-8.0,atomic64_fetch_or_release,,,,,,,,,,
776f83157687aa9cdd606afb4ebd6459e104f6d78a909e624693775247412214,arm64,W-000052,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,58,-8.0,atomic64_fetch_sub,,,,,,,,,,
8b70e450b3546ccf1d6a66e56290932e04bdf8d509af9497721514695bfe5387,arm64,W-000053,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,59,-8.0,atomic64_fetch_sub_acquire,,,,,,,,,,
a4baf95663679934557943cd69433a185b5348f55760afe76893524a4fbbbe7b,arm64,W-000054,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,60,-8.0,atomic64_fetch_sub_relaxed,,,,,,,,,,
93afd362bffc58baf4cba934a9a28e19191eb779016ee7f6d102e09b0a2b0a84,arm64,W-000055,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,61,-8.0,atomic64_fetch_sub_release,,,,,,,,,,
0ec1d917afa15da1a9a1bbb6eb45c78fe28c3f6f63a924671de309bccbe0e225,arm64,W-000056,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,62,-8.0,atomic64_fetch_xor,,,,,,,,,,
00a11fd5e1ad34500dd64207b29ff70cccfa9dafa0de704c9c93613756090e51,arm64,W-000057,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,63,-8.0,atomic64_fetch_xor_acquire,,,,,,,,,,
bf47013344e0cb50e787c3a9bcad6bae7350b78b94c1e9acc1f0003698a8e7c6,arm64,W-000058,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,64,-8.0,atomic64_fetch_xor_relaxed,,,,,,,,,,
b346148eaf56196dac455ef3f98bb6e86d6913e9f663d047e75d03a9b34e29bd,arm64,W-000059,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,65,-8.0,atomic64_fetch_xor_release,,,,,,,,,,
242817655fffe37f88abf1f6a7f1c04169bea256665bec9b29dd16e5737c66b8,arm64,W-000060,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,66,-8.0,atomic64_inc,,,,,,,,,,
e9711a953973857465da6b34f53eef41bbca6a0bda3c87086ba6ab39502c60ff,arm64,W-000061,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,67,-8.0,atomic64_inc_and_test,,,,,,,,,,
1adeef7f783bd5a7600cc1e36ad20e8895b446c7eef3b881f171f440af8407af,arm64,W-000062,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,68,-8.0,atomic64_inc_not_zero,,,,,,,,,,
f6b32c0f3da834d7224cc4407a645cc596428e25a1d504e5ff9127e58a32c014,arm64,W-000063,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,69,-8.0,atomic64_inc_return,,,,,,,,,,
eb5c79d445e7732a15657c330eb04e460cb8248dc181b202bc2035ce7aaea47a,arm64,W-000064,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,70,-8.0,atomic64_inc_return_acquire,,,,,,,,,,
de97b76aceec07a48e19d50650e59b5aff12d80587a640e4380a4165296b774f,arm64,W-000065,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,71,-8.0,atomic64_inc_return_relaxed,,,,,,,,,,
0e5235b3dc62e7af4c8aad2b3b229788d22725f3ba0296fcadb12cb12b57ca7f,arm64,W-000066,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,72,-8.0,atomic64_inc_return_release,,,,,,,,,,
6b4205b76c98c1714a391575a633a4abe0992983069dabddaeff3c5f9904bbc5,arm64,W-000067,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,73,-8.0,atomic64_inc_unless_negative,,,,,,,,,,
9906c7c3974d98d0a8478212098e36b403b29c837931ec232d8df97aaf8b0a85,arm64,W-000068,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,74,-8.0,atomic64_or,,,,,,,,,,
f42c007617310a9cd4846724dfda437d03123d1e5b09572b229528659a9b3f49,arm64,W-000069,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,75,-8.0,atomic64_read,,,,,,,,,,
fe72e77552f54eb921be971de144a375fa5f21134e752716ff731716439d2d87,arm64,W-000070,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,76,-8.0,atomic64_read_acquire,,,,,,,,,,
39f0f4158a4662954086baa34ff213baecf311d5b55d4554c37e242d26fe70e9,arm64,W-000071,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,77,-8.0,atomic64_set,,,,,,,,,,
2c2e05828510ccbc88b597bccd3808a4a6cf3e2384dc7605e51f26b3757c727c,arm64,W-000072,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,78,-8.0,atomic64_set_release,,,,,,,,,,
672a440c00c52d9c5ca99f7f44a873b4825f84c782a2db3647a5cbd0f876af3a,arm64,W-000073,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,79,-8.0,atomic64_sub,,,,,,,,,,
d027593fe1031a254bcbae4573a1233a12f4855adf2e3d1ead48faa836e75e30,arm64,W-000074,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,80,-8.0,atomic64_sub_and_test,,,,,,,,,,
d816b755c2b2c8d6dc459cd144df372f5e6ba9549cff2d1d6b59b92c86812a9a,arm64,W-000075,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,81,-8.0,atomic64_sub_return,,,,,,,,,,
819b0db0a99cdaeb328cd3a5687c57f7859f6f36b8a30c0ce30d9d6369b3e2d6,arm64,W-000076,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,82,-8.0,atomic64_sub_return_acquire,,,,,,,,,,
bb630f0eaaebf51a59dec2e00980945bc9017b238411bc1e5336544770fac32d,arm64,W-000077,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,83,-8.0,atomic64_sub_return_relaxed,,,,,,,,,,
8132cd4637024e811e4d6727788e160297df1ba8814b666b666feea25ec55022,arm64,W-000078,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,84,-8.0,atomic64_sub_return_release,,,,,,,,,,
f1ed1e98313be23244269550e0686ffaacb1069afa662c22ae53a1107d196785,arm64,W-000079,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,85,-8.0,atomic64_try_cmpxchg,,,,,,,,,,
462eda044d651fedb62db1a534b00361bc7aabb4d48d119f3cc698d082ba7356,arm64,W-000080,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,86,-8.0,atomic64_try_cmpxchg_acquire,,,,,,,,,,
1ca2367146e08ced958901674ef10fd11afb7a13e1a673f86343a9af478ccfb8,arm64,W-000081,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,87,-8.0,atomic64_try_cmpxchg_relaxed,,,,,,,,,,
b1afe51e1d9b5b374f44b5e8c04ef8ca83e09f9c420bc8f6126d57421b2c4f0e,arm64,W-000082,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,88,-8.0,atomic64_try_cmpxchg_release,,,,,,,,,,
d5101b0831dad8cbfa20ade6225c64495823e1fa3b6b50aa67d7883107dbccac,arm64,W-000083,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,89,-8.0,atomic64_xchg,,,,,,,,,,
efcc9d22935af2c817486e4c06d08025c49a69e996cb8264985f951809df3b4b,arm64,W-000084,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,90,-8.0,atomic64_xchg_acquire,,,,,,,,,,
bb1c7a3fc5e9c4357dd82737d794d589a7d4bcbc376f76c2a67f5ad674cabddb,arm64,W-000085,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,91,-8.0,atomic64_xchg_relaxed,,,,,,,,,,
f595e9f9939a7ccc02297c06dcbae26a5469828bef762446d814f73bbaf337fe,arm64,W-000086,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,92,-8.0,atomic64_xchg_release,,,,,,,,,,
3fdc92d5d9801c49ad4c62dbf92b85ef243a48bac6f4ef3294b06abdf73a32ff,arm64,W-000087,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,93,-8.0,atomic64_xor,,,,,,,,,,
26359d45bf33d565377e3a22d328fad92cc3f01215c26231af36dbea6c53b0cb,arm64,W-000088,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,94,-8.0,atomic_add,,,,,,,,,,
a3fce1009ee617478ad7de732d5bc8d46c2b6f7bfa22ca1ecd8b2bfdea5d146e,arm64,W-000089,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,95,-8.0,atomic_add_negative,,,,,,,,,,
56e6938e3ab040747de4584331019ea9d370aecad2287a82a43643c17e3d2c14,arm64,W-000090,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,96,-8.0,atomic_add_negative_acquire,,,,,,,,,,
dbb31133409550c68646b8695fdb223478f34007b029fddeb93544d05820552b,arm64,W-000091,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,97,-8.0,atomic_add_negative_relaxed,,,,,,,,,,
0bbc311645e7d3a57525f9caf672ebd994856dc4d10c12af54a1288e19fde218,arm64,W-000092,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,98,-8.0,atomic_add_negative_release,,,,,,,,,,
7c8f9d045fc755e379bb17b78581249de2d3bc1263b3a07dfdb0a926c6c8b04e,arm64,W-000093,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,99,-8.0,atomic_add_return,,,,,,,,,,
07cf106f65fd14339a5789aff22d50736f1340f68ece6a2c5a7352a523cc8fb4,arm64,W-000094,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,100,-8.0,atomic_add_return_acquire,,,,,,,,,,
52ef68227c6b8e99a9baeb57515943d9b9fcfeb545636bc5f82320082e0f3693,arm64,W-000095,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,101,-8.0,atomic_add_return_relaxed,,,,,,,,,,
c88cc2e3afd9a69c7f6261177807f0e35714c1b455b6aa91cc3e999ca8f35225,arm64,W-000096,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,102,-8.0,atomic_add_return_release,,,,,,,,,,
e9230a3167fa78dcd58e0392664ccda1015a395c96f5c31965311e23690324b4,arm64,W-000097,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,103,-8.0,atomic_add_unless,,,,,,,,,,
a5544f9b98ad3f07f9d29307939be7f7c353b4863e080be1647ca26e9a2201ed,arm64,W-000098,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,104,-8.0,atomic_and,,,,,,,,,,
98d963e0e818e9a9126376684cc42d081e29aabe354e49b9aff1027d8a22e96a,arm64,W-000099,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,105,-8.0,atomic_andnot,,,,,,,,,,
618c5ae0ecbaaa6b0a5b76b8efc6aca054ccefdc395ab41055edc9a9a98fc441,arm64,W-000100,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,106,-8.0,atomic_cmpxchg,,,,,,,,,,
38566da4c8bceb5efd0ffe4355fa6be46fc95e790398495cc8607b81d9da681c,arm64,W-000101,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,107,-8.0,atomic_cmpxchg_acquire,,,,,,,,,,
9a229569dde93d730c0b1db182eb0db8f25167d933754bb34876a8c008701f26,arm64,W-000102,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,108,-8.0,atomic_cmpxchg_relaxed,,,,,,,,,,
90b1e0e9515ee9c34c4ff386ff75c68e88dd45553620c7492679a3c8d4cc41e5,arm64,W-000103,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,109,-8.0,atomic_cmpxchg_release,,,,,,,,,,
adc3774f0ab060546bfa364325bc1b9f1b846424da9ff479b2e087c8d6ba1ef8,arm64,W-000104,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,110,-8.0,atomic_dec,,,,,,,,,,
5a623d8e82090d101e0d269c8df1ab1956c5a202423732529a981825f26cde63,arm64,W-000105,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,111,-8.0,atomic_dec_and_test,,,,,,,,,,
39fc6c533288fad2c1d7260a4b8642831118603e51f844ca5705c98581acdcbc,arm64,W-000106,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,112,-8.0,atomic_dec_if_positive,,,,,,,,,,
f8a81b9d0593fb62c334aa5d20f0ac1f6d9f393f069da9d39b6fa3b918c332fa,arm64,W-000107,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,113,-8.0,atomic_dec_return,,,,,,,,,,
bbefc5283be40c74fbd7a4d93a1cd7230be7bb79abd7f97ac66f450421b8d72a,arm64,W-000108,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,114,-8.0,atomic_dec_return_acquire,,,,,,,,,,
eaa847245e16a3eb5d1b1725447d977d60cdfe13f233e3de872e0b02440f26ad,arm64,W-000109,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,115,-8.0,atomic_dec_return_relaxed,,,,,,,,,,
7526725806b28e3c67b34fd671189d7c5dd2f31b457f139e67296e2622c24052,arm64,W-000110,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,116,-8.0,atomic_dec_return_release,,,,,,,,,,
05e947b8f525492d81ff43fabe4301b10c0e552815b868bb421685260e63825f,arm64,W-000111,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,117,-8.0,atomic_dec_unless_positive,,,,,,,,,,
5015a3f84fa4979f3188e0f12ebea36ca5ea52c6656dd8b8c532c0b615efc81a,arm64,W-000112,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,118,-8.0,atomic_fetch_add,,,,,,,,,,
dfd1d176366e2e4a8a1d00e6476d154087e4e3804eb3f81d697be3d70bd0fa00,arm64,W-000113,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,119,-8.0,atomic_fetch_add_acquire,,,,,,,,,,
7ff03838ece001d230428c712efe4f03f47cb878aa719f2d496efd4de6828899,arm64,W-000114,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,120,-8.0,atomic_fetch_add_relaxed,,,,,,,,,,
12f30a78361701016f0bb5f22d0b915a33901b465cb0ae37f169de49fa40f012,arm64,W-000115,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,121,-8.0,atomic_fetch_add_release,,,,,,,,,,
ef0fe7d7afffc038e407e2849c2e093a453b4799b7082723ad0b009a8666215e,arm64,W-000116,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,122,-8.0,atomic_fetch_add_unless,,,,,,,,,,
9c86c442130de07daf7d844ad36bea251df4afe62b1369fb2ee313cd88504f88,arm64,W-000117,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,123,-8.0,atomic_fetch_and,,,,,,,,,,
b0d0223f520ad11366f1af667108ac8d1ed001e3b4748ce190f0229d65809bec,arm64,W-000118,arm64-p005-v6.17-to-v6.18,SignatureDrift,Low,124,-8.0,atomic_fetch_and_acquire,,,,,,,,,,
